Well,Date,Well,Tubing OD (in),Plunger Diameter (in),Pump Intake Depth (ft),Pump Intake Depth TVD (ft),Damp Up,Damp Down,Formation Depth (ft),Formation Depth TVD (ft),Tubing Pressure (psi (g)),Oil API (deg.API),Water Specific Gravity (Sp.Gr.H2O),Gas Specific Gravity (Sp.Gr.AIR),Gearbox Rating (in-lb),Measured Stroke Length (in),Rated HP (HP),Dynamometer Date,PPRL (lb),MPRL (lb),PPMPL (lb),MPMPL (lb),Polished Rod Power (HP),Plunger Stroke (in),SPM (spm),Pump Volumetric Fillage (%),Effective Plunger Stroke (in),Pump Displacement (BBL/D),Unaccounted Friction (lb),Gearbox Peak Existing (in-lb),Stroke,Measured Load TV (lbf),Calculate Buoyant Rod Weight (lbf),Measured Load SV (lbf),Calc. Fluid Load (lbf),Total Gaseous Liquid Column HT (TVD) (ft),Equivalent Gas Free Liquid HT (TVD) (ft), 1742857231quid (%),Pump Intake Pressure (psi (g)),
East Arta\E-Arta-50.099,01/09/18 - 10:14,E-Arta-50,3.500,1.750,4813.31,4813.31,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,456000,123.871,X,01/09/18 - 10:14,14417,11057,823,-960,1.9,124.5,4.128,100.00,124.5,183.5,960.1,862001.8,0,10664,11936,10552,5268,X,X,X,X,
East Arta\E-Arta-50.100,01/10/18 - 09:44,E-Arta-50,3.500,1.750,4813.31,4813.31,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,456000,123.871,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1392,1392,100,495.1,
East Arta\E-Arta-50.101,01/11/18 - 16:39,E-Arta-50,3.500,1.750,4813.31,4813.31,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,456000,123.871,X,01/11/18 - 16:49,21124,11718,6445,-602,1.4,116.6,5.202,1.71,2.0,3.7,602.5,1316683.8,0,X,X,X,X,752,744,99,267.2,
East Arta\E-Arta-50.102,01/11/18 - 16:59,E-Arta-50,3.500,1.750,4813.31,4813.31,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,456000,123.871,X,01/11/18 - 16:59,22007,12004,7420,-632,2.1,114.8,5.202,2.43,2.8,5.2,631.9,1373103.1,0,17055,11936,13350,5268,X,X,X,X,
East Arta\E-Arta-50.103,01/13/18 - 08:54,E-Arta-50,3.500,1.750,4789.00,4789.00,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,123.000,X,01/13/18 - 09:03,19086,7510,4904,-4179,4.3,109.9,4.826,47.96,52.7,90.8,4178.7,X,0,18217,11794,15127,5241,618,441,68,160.2,
East Arta\E-Arta-50.104,01/14/18 - 10:04,E-Arta-50,3.500,1.750,4789.00,4789.00,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,123.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,515,328,58,121.4,
East Arta\E-Arta-50.105,01/15/18 - 10:00,E-Arta-50,3.500,1.750,4789.00,4789.00,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,123.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,472,472,100,170.6,
East Arta\E-Arta-50.106,01/16/18 - 08:18,E-Arta-50,3.500,1.750,4789.00,4789.00,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,123.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,710,464,62,169.5,
East Arta\E-Arta-50.107,01/17/18 - 10:33,E-Arta-50,3.500,1.750,4789.00,4789.00,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,123.000,X,01/17/18 - 12:23,18034,10124,5081,-1539,4.8,115.4,3.267,100.00,115.4,134.6,1538.9,X,8,13836,11794,9336,5241,568,568,100,204.6,
East Arta\E-Arta-50.108,01/18/18 - 10:45,E-Arta-50,3.500,1.750,4789.00,4789.00,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,123.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,407,407,100,147.8,
East Arta\E-Arta-50.109,01/19/18 - 16:18,E-Arta-50,3.500,1.750,4789.00,4789.00,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,123.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,442,442,100,160.2,
East Arta\E-Arta-50.110,01/22/18 - 14:27,E-Arta-50,3.500,1.750,4789.00,4789.00,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,123.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,732,482,62,177.6,
East Arta\E-Arta-50.111,01/28/18 - 09:57,E-Arta-50,3.500,1.750,4789.00,4789.00,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,123.000,X,01/28/18 - 10:03,16019,11727,2801,-414,1.7,118.8,4.100,2.51,3.0,4.4,414.0,X,10,13593,11794,14331,5241,1311,1311,100,468.4,
East Arta\E-Arta-50.112,01/30/18 - 15:13,E-Arta-50,3.500,1.750,4789.00,4789.00,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,123.000,X,01/30/18 - 16:53,18974,8729,5427,-3075,1.6,108.6,3.830,8.15,8.9,12.1,3074.5,X,17,15636,11794,11830,5241,2000,1924,96,681.0,
East Arta\E-Arta-50.113,01/31/18 - 11:17,E-Arta-50,3.500,1.750,4789.00,4789.00,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,123.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1424,1418,100,506.2,
East Arta\E-Arta-50.114,02/02/18 - 09:18,E-Arta-50,3.500,1.750,4789.00,4789.00,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,123.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1409,1404,100,501.6,
East Arta\E-Arta-50.115,02/09/18 - 08:45,E-Arta-50,3.500,1.750,4789.00,4789.00,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,123.000,X,02/09/18 - 09:00,16181,10558,2259,-1411,4.9,118.4,6.716,3.86,4.6,11.0,1410.8,X,16,13325,11794,11933,5241,1644,1644,100,584.4,
East Arta\E-Arta-50.116,04/11/18 - 10:48,E-Arta-50,3.500,1.750,4789.00,4789.00,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,123.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2375,2299,97,808.1,
East Arta\E-Arta-50.117,04/18/18 - 09:02,E-Arta-50,3.500,1.750,4789.00,4789.00,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,123.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2421,2294,95,806.6,
East Arta\E-Arta-50.118,04/27/18 - 09:45,E-Arta-50,3.500,1.750,4789.00,4789.00,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,123.000,X,04/27/18 - 09:53,17478,11265,3128,-1029,4.6,117.8,6.767,3.56,4.2,10.1,1029.2,X,19,15121,11794,12994,5241,2433,2433,100,853.1,
East Arta\E-Arta-50.119,05/13/18 - 15:55,E-Arta-50,3.500,1.750,4789.00,4789.00,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,123.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2595,2595,100,908.9,
East Arta\E-Arta-50.120,05/14/18 - 09:27,E-Arta-50,3.500,1.750,4845.00,4845.00,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,123.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2480,2480,100,870.2,
East Arta\E-Arta-50.121,05/14/18 - 17:20,E-Arta-50,3.500,1.750,4845.00,4845.00,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,123.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2458,2458,100,862.8,
East Arta\E-Arta-50.122,05/15/18 - 10:38,E-Arta-50,3.500,1.750,4845.00,4845.00,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,123.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2226,2226,100,784.1,
East Arta\E-Arta-50.123,05/15/18 - 16:00,E-Arta-50,3.500,1.750,4845.00,4845.00,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,123.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2142,2097,98,740.3,
East Arta\E-Arta-50.124,05/16/18 - 11:40,E-Arta-50,3.500,1.750,4845.00,4845.00,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,123.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1983,1983,100,701.0,
East Arta\E-Arta-50.125,05/17/18 - 10:44,E-Arta-50,3.500,1.750,4845.00,4845.00,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,123.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1871,1871,100,662.5,
East Arta\E-Arta-50.126,05/18/18 - 09:48,E-Arta-50,3.500,1.750,4845.00,4845.00,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,123.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1740,1740,100,616.8,
East Arta\E-Arta-50.127,05/19/18 - 08:17,E-Arta-50,3.500,1.750,4845.00,4845.00,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,123.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1624,1624,100,576.3,
East Arta\E-Arta-50.128,05/20/18 - 09:41,E-Arta-50,3.500,1.750,4845.00,4845.00,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,123.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1482,1482,100,526.5,
East Arta\E-Arta-50.129,05/21/18 - 09:06,E-Arta-50,3.500,1.750,4845.00,4845.00,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,123.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1350,1350,100,480.1,
East Arta\E-Arta-50.130,05/22/18 - 08:51,E-Arta-50,3.500,1.750,4845.00,4845.00,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,123.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1221,1201,98,427.7,
East Arta\E-Arta-50.131,05/23/18 - 10:02,E-Arta-50,3.500,1.750,4845.00,4845.00,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,123.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1105,1105,100,394.4,
East Arta\E-Arta-50.132,05/27/18 - 13:13,E-Arta-50,3.500,1.750,4845.00,4845.00,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,123.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,772,772,100,277.9,
East Arta\E-Arta-50.133,05/28/18 - 10:35,E-Arta-50,3.500,1.750,4845.00,4845.00,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,123.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,851,851,100,306.0,
East Arta\E-Arta-50.134,05/29/18 - 08:13,E-Arta-50,3.500,1.750,4845.00,4845.00,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,123.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,947,947,100,339.6,
East Arta\E-Arta-50.135,05/30/18 - 09:16,E-Arta-50,3.500,1.750,4845.00,4845.00,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,123.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,883,883,100,317.3,
East Arta\E-Arta-50.136,06/01/18 - 09:57,E-Arta-50,3.500,1.750,4672.00,4672.00,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,123.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,775,775,100,279.2,
East Arta\E-Arta-50.137,06/03/18 - 11:03,E-Arta-50,3.500,1.750,4672.00,4672.00,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,123.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,381,253,66,96.2,
East Arta\E-Arta-50.138,06/03/18 - 15:56,E-Arta-50,3.500,1.750,4672.00,4672.00,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,123.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,580,509,88,186.0,
East Arta\E-Arta-50.139,06/04/18 - 09:44,E-Arta-50,3.500,1.750,4672.00,4672.00,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,123.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,508,508,100,183.8,
East Arta\E-Arta-50.140,06/05/18 - 09:45,E-Arta-50,3.500,1.750,4672.00,4672.00,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,123.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,702,702,100,253.1,
East Arta\E-Arta-50.141,06/14/18 - 08:51,E-Arta-50,3.500,1.750,4672.00,4672.00,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,123.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1552,1552,100,553.2,
East Arta\E-Arta-50.142,07/14/18 - 09:29,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1777,1777,100,630.1,
East Arta\E-Arta-50.143,07/15/18 - 10:17,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1537,1537,100,547.2,
East Arta\E-Arta-50.144,07/16/18 - 10:17,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1372,1372,100,489.7,
East Arta\E-Arta-50.145,07/17/18 - 10:38,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100,1.4,
East Arta\E-Arta-50.146,07/17/18 - 10:41,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1279,1279,100,457.4,
East Arta\E-Arta-50.147,07/18/18 - 09:24,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1365,1356,99,483.8,
East Arta\E-Arta-50.148,07/19/18 - 14:54,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1257,1195,95,426.8,
East Arta\E-Arta-50.149,07/24/18 - 15:37,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1033,1033,100,369.5,
East Arta\E-Arta-50.150,07/28/18 - 08:41,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1107,1107,100,395.9,
East Arta\E-Arta-50.151,07/29/18 - 17:18,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,863,814,94,292.8,
East Arta\E-Arta-50.152,07/30/18 - 10:43,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,938,938,100,336.0,
East Arta\E-Arta-50.153,07/31/18 - 09:13,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,878,867,99,310.7,
East Arta\E-Arta-50.154,08/02/18 - 09:26,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,760,760,100,273.1,
East Arta\E-Arta-50.155,08/06/18 - 11:25,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,403,391,97,141.9,
East Arta\E-Arta-50.156,08/07/18 - 09:55,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,317,317,100,116.1,
East Arta\E-Arta-50.157,08/08/18 - 13:43,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,393,393,100,142.8,
East Arta\E-Arta-50.158,08/09/18 - 10:11,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,497,497,100,180.0,
East Arta\E-Arta-50.159,08/10/18 - 09:25,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,577,565,98,204.0,
East Arta\E-Arta-50.160,08/11/18 - 09:21,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,653,653,100,235.5,
East Arta\E-Arta-50.161,08/13/18 - 11:08,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,791,791,100,284.1,
East Arta\E-Arta-50.162,08/15/18 - 08:48,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,838,838,100,300.5,
East Arta\E-Arta-50.163,08/16/18 - 09:35,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,886,886,100,317.7,
East Arta\E-Arta-50.164,08/16/18 - 17:00,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,841,793,94,284.7,
East Arta\E-Arta-50.165,08/17/18 - 09:46,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,777,777,100,278.8,
East Arta\E-Arta-50.166,08/18/18 - 09:34,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,836,836,100,299.0,
East Arta\E-Arta-50.167,08/22/18 - 09:34,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,783,783,100,280.1,
East Arta\E-Arta-50.168,08/24/18 - 09:17,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,748,748,100,267.8,
East Arta\E-Arta-50.169,08/26/18 - 10:31,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,740,740,100,266.1,
East Arta\E-Arta-50.170,08/28/18 - 09:37,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,720,720,100,258.8,
East Arta\E-Arta-50.171,08/29/18 - 09:13,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,716,716,100,257.6,
East Arta\E-Arta-50.172,08/31/18 - 09:55,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,716,716,100,257.6,
East Arta\E-Arta-50.173,09/01/18 - 11:09,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,728,728,100,262.2,
East Arta\E-Arta-50.174,09/05/18 - 10:19,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,731,731,100,263.1,
East Arta\E-Arta-50.175,09/09/18 - 10:39,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,686,686,100,245.6,
East Arta\E-Arta-50.176,09/11/18 - 10:20,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,734,734,100,264.0,
East Arta\E-Arta-50.177,09/17/18 - 10:05,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,696,696,100,250.5,
East Arta\E-Arta-50.178,09/23/18 - 12:06,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,576,576,100,207.3,
East Arta\E-Arta-50.179,09/24/18 - 10:36,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,678,678,100,244.2,
East Arta\E-Arta-50.180,09/25/18 - 09:55,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,655,655,100,235.9,
East Arta\E-Arta-50.181,09/27/18 - 10:49,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,660,660,100,237.7,
East Arta\E-Arta-50.182,10/01/18 - 10:47,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,731,731,100,262.8,
East Arta\E-Arta-50.183,10/03/18 - 08:24,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,718,718,100,258.0,
East Arta\E-Arta-50.184,10/08/18 - 10:24,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,760,760,100,273.3,
East Arta\E-Arta-50.185,10/09/18 - 10:14,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,747,747,100,267.5,
East Arta\E-Arta-50.186,10/10/18 - 09:52,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,719,719,100,258.8,
East Arta\E-Arta-50.187,10/11/18 - 10:34,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,658,658,100,237.0,
East Arta\E-Arta-50.188,10/12/18 - 09:03,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,607,586,97,211.2,
East Arta\E-Arta-50.189,10/13/18 - 09:41,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,604,604,100,217.7,
East Arta\E-Arta-50.190,10/15/18 - 10:00,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,507,507,100,183.3,
East Arta\E-Arta-50.191,10/16/18 - 08:46,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,502,502,100,182.0,
East Arta\E-Arta-50.192,10/17/18 - 10:25,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,475,475,100,172.1,
East Arta\E-Arta-50.193,10/18/18 - 09:00,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,465,465,100,168.4,
East Arta\E-Arta-50.194,10/19/18 - 09:03,E-Arta-50,3.500,X,4715.08,4715.08,0.04786,0.04786,4719.00,4719.00,X,X,1.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,480,480,100,173.7,
